LedgerID,PostingDateKey,AccountKey,StoreKey,CurrencyCode,Amount,Scenario,DocumentNumberHighCardinality
4200,20240911,1100,1,PLN,1624.1,Actual,DOC-2024-0004200
4201,20231002,3100,6,GBP,4516.05,Actual,DOC-2023-0004201
4202,20240915,1000,4,EUR,8368.44,Actual,DOC-2024-0004202
4203,20240120,2100,2,GBP,-8079.22,Actual,DOC-2024-0004203
4204,20250527,1300,2,PLN,437.45,Actual,DOC-2025-0004204
4205,20240110,3000,4,PLN,2391.45,Actual,DOC-2024-0004205
4206,20240802,5100,7,GBP,-4104.25,Actual,DOC-2024-0004206
4207,20230718,5400,3,GBP,-8311.39,Forecast,DOC-2023-0004207
4208,20220621,4000,3,PLN,723.46,Forecast,DOC-2022-0004208
4209,20240611,1100,8,GBP,3565.95,Budget,DOC-2024-0004209
4210,20240126,2100,10,EUR,-6147.06,Budget,DOC-2024-0004210
4211,20250903,4100,2,EUR,723.76,Actual,DOC-2025-0004211
4212,20230327,5400,2,EUR,-6260.19,Actual,DOC-2023-0004212
4213,20250707,1100,10,GBP,2384.66,Budget,DOC-2025-0004213
4214,20221222,5000,8,EUR,8744.97,Actual,DOC-2022-0004214
4215,20220829,5400,6,PLN,-7318.76,Actual,DOC-2022-0004215
4216,20240724,3100,6,PLN,8520.0,Actual,DOC-2024-0004216
4217,20250506,4300,1,EUR,-6165.12,Actual,DOC-2025-0004217
4218,20230302,1000,3,GBP,2366.61,Actual,DOC-2023-0004218
4219,20220415,3000,6,USD,8363.36,Forecast,DOC-2022-0004219
4220,20250819,1000,4,GBP,8819.86,Forecast,DOC-2025-0004220
4221,20251210,1200,8,GBP,5208.47,Actual,DOC-2025-0004221
4222,20230525,2000,5,GBP,6450.48,Forecast,DOC-2023-0004222
4223,20240723,3000,7,PLN,6336.92,Budget,DOC-2024-0004223
4224,20220320,3000,12,GBP,2014.15,Actual,DOC-2022-0004224
4225,20240306,3000,9,GBP,2231.49,Actual,DOC-2024-0004225
4226,20230505,1100,9,USD,5891.03,Actual,DOC-2023-0004226
4227,20230714,5300,8,USD,-2631.44,Actual,DOC-2023-0004227
4228,20220509,1300,9,EUR,4924.24,Actual,DOC-2022-0004228
4229,20230920,5400,4,GBP,-4639.26,Forecast,DOC-2023-0004229
4230,20240727,5100,3,EUR,-1839.24,Actual,DOC-2024-0004230
4231,20240312,5000,3,GBP,2510.14,Actual,DOC-2024-0004231
4232,20240912,1300,3,EUR,2757.12,Actual,DOC-2024-0004232
4233,20230428,2200,4,USD,-6978.48,Budget,DOC-2023-0004233
4234,20250306,4000,11,GBP,7941.35,Actual,DOC-2025-0004234
4235,20230707,1200,1,EUR,3370.73,Actual,DOC-2023-0004235
4236,20220210,5400,3,USD,-5236.6,Actual,DOC-2022-0004236
4237,20250906,5300,4,EUR,-4035.07,Actual,DOC-2025-0004237
4238,20230621,5200,10,GBP,-5986.63,Actual,DOC-2023-0004238
4239,20241118,2000,10,PLN,8310.83,Forecast,DOC-2024-0004239
4240,20250531,4300,6,EUR,-2818.06,Actual,DOC-2025-0004240
4241,20220803,5300,12,PLN,-3397.63,Forecast,DOC-2022-0004241
4242,20221106,2100,2,GBP,-2267.52,Actual,DOC-2022-0004242
4243,20251127,4200,2,EUR,7118.54,Actual,DOC-2025-0004243
4244,20250522,4300,3,PLN,-5118.54,Actual,DOC-2025-0004244
4245,20220204,5100,11,EUR,-7083.51,Actual,DOC-2022-0004245
4246,20220224,4000,10,USD,4815.92,Budget,DOC-2022-0004246
4247,20220805,2000,10,EUR,6370.09,Forecast,DOC-2022-0004247
4248,20240412,2000,3,USD,3283.64,Actual,DOC-2024-0004248
4249,20230104,5100,2,EUR,-6014.74,Actual,DOC-2023-0004249
4250,20251226,4000,3,EUR,4304.88,Budget,DOC-2025-0004250
4251,20240920,2100,10,PLN,-6916.97,Actual,DOC-2024-0004251
4252,20230226,5300,11,EUR,-8579.53,Budget,DOC-2023-0004252
4253,20251114,5300,2,EUR,-5776.47,Forecast,DOC-2025-0004253
4254,20230313,5200,5,PLN,-6920.23,Budget,DOC-2023-0004254
4255,20230918,5200,7,USD,-3474.57,Forecast,DOC-2023-0004255
4256,20221105,5400,8,EUR,-4298.1,Actual,DOC-2022-0004256
4257,20220703,2100,6,USD,-3508.36,Forecast,DOC-2022-0004257
4258,20231205,1100,3,GBP,7699.84,Actual,DOC-2023-0004258
4259,20221126,1000,8,EUR,7821.64,Budget,DOC-2022-0004259
4260,20250228,5300,6,EUR,-4374.06,Actual,DOC-2025-0004260
4261,20240402,2200,7,GBP,-52.39,Actual,DOC-2024-0004261
4262,20220522,1200,2,GBP,7565.39,Actual,DOC-2022-0004262
4263,20221021,4100,6,PLN,5623.98,Actual,DOC-2022-0004263
4264,20230104,1000,6,PLN,246.22,Actual,DOC-2023-0004264
4265,20220723,4200,3,GBP,5139.85,Budget,DOC-2022-0004265
4266,20250115,2100,5,GBP,-4779.78,Actual,DOC-2025-0004266
4267,20240130,5100,3,PLN,-6330.95,Actual,DOC-2024-0004267
4268,20221120,2100,11,USD,-2894.52,Actual,DOC-2022-0004268
4269,20220408,5400,2,GBP,-8288.43,Actual,DOC-2022-0004269
4270,20250817,1200,6,USD,2685.84,Forecast,DOC-2025-0004270
4271,20231020,2000,12,USD,5822.42,Actual,DOC-2023-0004271
4272,20250826,2000,3,GBP,4485.03,Actual,DOC-2025-0004272
4273,20230308,2200,2,PLN,-3902.14,Actual,DOC-2023-0004273
4274,20220121,1000,3,GBP,637.87,Forecast,DOC-2022-0004274
4275,20251218,1300,5,GBP,6573.05,Actual,DOC-2025-0004275
4276,20240914,2000,4,USD,1108.92,Actual,DOC-2024-0004276
4277,20231020,1300,2,PLN,7829.08,Actual,DOC-2023-0004277
4278,20230213,5000,8,EUR,6965.31,Actual,DOC-2023-0004278
4279,20230128,5100,11,USD,-7881.31,Actual,DOC-2023-0004279
4280,20221201,4200,8,USD,8866.74,Actual,DOC-2022-0004280
4281,20220223,4200,5,GBP,6088.4,Actual,DOC-2022-0004281
4282,20220220,2000,7,USD,7217.76,Actual,DOC-2022-0004282
4283,20251011,2000,7,USD,7465.63,Budget,DOC-2025-0004283
4284,20250414,4100,7,USD,961.91,Actual,DOC-2025-0004284
4285,20230221,1300,9,GBP,1058.27,Forecast,DOC-2023-0004285
4286,20220323,1200,10,EUR,630.04,Actual,DOC-2022-0004286
4287,20240613,3000,10,PLN,8036.02,Actual,DOC-2024-0004287
4288,20250211,3100,8,PLN,5466.21,Actual,DOC-2025-0004288
4289,20220105,4100,7,PLN,5742.35,Actual,DOC-2022-0004289
4290,20240426,4200,4,USD,8230.15,Actual,DOC-2024-0004290
4291,20221123,2200,1,USD,-1531.37,Actual,DOC-2022-0004291
4292,20231024,5200,8,USD,-2010.64,Actual,DOC-2023-0004292
4293,20220928,5100,8,EUR,-1328.63,Actual,DOC-2022-0004293
4294,20220322,5200,6,GBP,-3522.24,Actual,DOC-2022-0004294
4295,20250124,1300,2,GBP,405.33,Actual,DOC-2025-0004295
4296,20230327,1300,2,EUR,2128.06,Actual,DOC-2023-0004296
4297,20220607,4300,7,PLN,-2360.82,Actual,DOC-2022-0004297
4298,20220411,5100,9,PLN,-1253.91,Actual,DOC-2022-0004298
4299,20251124,2000,7,GBP,5966.7,Actual,DOC-2025-0004299
4300,20251030,5400,9,GBP,-7053.35,Forecast,DOC-2025-0004300
4301,20230414,2200,10,GBP,-8814.27,Budget,DOC-2023-0004301
4302,20220531,2200,10,PLN,-1487.29,Forecast,DOC-2022-0004302
4303,20230429,5100,7,USD,-3092.05,Actual,DOC-2023-0004303
4304,20240403,1200,4,PLN,4236.28,Actual,DOC-2024-0004304
4305,20250904,1200,8,PLN,3098.44,Actual,DOC-2025-0004305
4306,20230725,2000,11,EUR,6814.22,Actual,DOC-2023-0004306
4307,20230923,5400,7,EUR,-2195.49,Budget,DOC-2023-0004307
4308,20250119,5100,2,USD,-8966.18,Actual,DOC-2025-0004308
4309,20221127,1100,8,USD,3866.01,Actual,DOC-2022-0004309
4310,20230603,2100,5,PLN,-6632.19,Actual,DOC-2023-0004310
4311,20230619,4000,12,EUR,3441.85,Actual,DOC-2023-0004311
4312,20221025,5400,4,USD,-3306.8,Budget,DOC-2022-0004312
4313,20221106,1200,6,PLN,6096.29,Budget,DOC-2022-0004313
4314,20231108,1100,3,PLN,7888.22,Actual,DOC-2023-0004314
4315,20220303,1200,5,EUR,2938.14,Actual,DOC-2022-0004315
4316,20250318,1100,7,EUR,4484.88,Actual,DOC-2025-0004316
4317,20240206,5300,10,USD,-1941.43,Actual,DOC-2024-0004317
4318,20220104,5400,3,PLN,-2966.54,Forecast,DOC-2022-0004318
4319,20230309,3000,11,PLN,6212.94,Budget,DOC-2023-0004319
4320,20240217,5100,2,EUR,-7581.12,Forecast,DOC-2024-0004320
4321,20220515,3000,3,GBP,6485.91,Actual,DOC-2022-0004321
4322,20240810,3100,6,GBP,515.38,Actual,DOC-2024-0004322
4323,20250424,1000,1,EUR,3078.75,Actual,DOC-2025-0004323
4324,20250623,1000,9,USD,6795.27,Actual,DOC-2025-0004324
4325,20251229,4100,9,USD,7065.83,Budget,DOC-2025-0004325
4326,20250617,1000,2,PLN,5026.13,Actual,DOC-2025-0004326
4327,20220705,2000,12,GBP,4011.8,Actual,DOC-2022-0004327
4328,20240528,5400,2,GBP,-7533.66,Actual,DOC-2024-0004328
4329,20241023,5300,11,EUR,-2327.0,Actual,DOC-2024-0004329
4330,20230728,2100,12,GBP,-4747.0,Actual,DOC-2023-0004330
4331,20250718,5200,2,GBP,-2779.55,Actual,DOC-2025-0004331
4332,20240101,5400,11,PLN,-2618.77,Actual,DOC-2024-0004332
4333,20220926,3000,7,USD,1702.34,Actual,DOC-2022-0004333
4334,20221007,5000,11,PLN,1613.03,Actual,DOC-2022-0004334
4335,20230321,2100,3,PLN,-256.29,Actual,DOC-2023-0004335
4336,20250409,2000,2,EUR,8972.1,Actual,DOC-2025-0004336
4337,20230829,3000,5,EUR,3778.83,Actual,DOC-2023-0004337
4338,20250121,4200,6,GBP,2045.99,Actual,DOC-2025-0004338
4339,20251005,5000,11,GBP,2177.26,Actual,DOC-2025-0004339
4340,20240613,5200,5,EUR,-5955.5,Actual,DOC-2024-0004340
4341,20250614,1300,4,GBP,4882.57,Actual,DOC-2025-0004341
4342,20250325,3000,12,GBP,914.9,Actual,DOC-2025-0004342
4343,20240102,1300,12,EUR,465.05,Budget,DOC-2024-0004343
4344,20251116,2200,12,PLN,-8141.54,Actual,DOC-2025-0004344
4345,20220116,5400,2,EUR,-1958.29,Actual,DOC-2022-0004345
4346,20220404,5300,6,PLN,-1659.06,Actual,DOC-2022-0004346
4347,20231125,1100,10,USD,8921.2,Actual,DOC-2023-0004347
4348,20220812,4200,11,USD,1250.32,Actual,DOC-2022-0004348
4349,20240426,5000,12,PLN,8681.07,Actual,DOC-2024-0004349
4350,20220118,3100,11,EUR,5014.2,Actual,DOC-2022-0004350
4351,20230506,4000,11,GBP,3459.98,Actual,DOC-2023-0004351
4352,20230806,2000,10,PLN,5592.11,Budget,DOC-2023-0004352
4353,20240811,5300,5,USD,-6908.52,Actual,DOC-2024-0004353
4354,20240128,1300,2,USD,2392.84,Actual,DOC-2024-0004354
4355,20220403,1100,8,PLN,869.41,Forecast,DOC-2022-0004355
4356,20231013,4000,3,USD,5207.47,Actual,DOC-2023-0004356
4357,20230927,2000,9,PLN,6306.56,Actual,DOC-2023-0004357
4358,20220616,3100,4,USD,7853.41,Forecast,DOC-2022-0004358
4359,20251204,3100,1,EUR,1311.62,Actual,DOC-2025-0004359
4360,20250823,4200,3,USD,6251.09,Actual,DOC-2025-0004360
4361,20220223,2200,5,EUR,-3478.45,Actual,DOC-2022-0004361
4362,20220208,5000,9,EUR,2238.97,Actual,DOC-2022-0004362
4363,20230922,5400,10,EUR,-1478.21,Actual,DOC-2023-0004363
4364,20220520,1100,9,EUR,157.65,Forecast,DOC-2022-0004364
4365,20220925,2000,5,PLN,3440.87,Actual,DOC-2022-0004365
4366,20230325,4100,3,PLN,7715.5,Actual,DOC-2023-0004366
4367,20240530,4000,8,USD,5864.41,Actual,DOC-2024-0004367
4368,20240806,5000,12,USD,2661.94,Forecast,DOC-2024-0004368
4369,20240329,1100,3,PLN,2914.66,Actual,DOC-2024-0004369
4370,20220130,4000,9,USD,7185.14,Actual,DOC-2022-0004370
4371,20240502,1200,4,EUR,935.03,Actual,DOC-2024-0004371
4372,20221225,3100,10,EUR,6612.23,Actual,DOC-2022-0004372
4373,20250704,5400,7,GBP,-7804.08,Actual,DOC-2025-0004373
4374,20240610,4100,6,USD,8631.96,Budget,DOC-2024-0004374
4375,20220712,5200,7,GBP,-7816.65,Actual,DOC-2022-0004375
4376,20250305,1200,4,GBP,8687.93,Actual,DOC-2025-0004376
4377,20240708,2100,10,EUR,-2229.02,Forecast,DOC-2024-0004377
4378,20220722,4200,3,GBP,8411.58,Forecast,DOC-2022-0004378
4379,20220319,2200,5,GBP,-6466.16,Actual,DOC-2022-0004379
4380,20250408,4000,8,EUR,4029.51,Actual,DOC-2025-0004380
4381,20250711,2000,1,EUR,6915.79,Forecast,DOC-2025-0004381
4382,20231219,5100,9,EUR,-519.37,Actual,DOC-2023-0004382
4383,20241008,1200,4,EUR,3107.65,Actual,DOC-2024-0004383
4384,20241110,1300,2,PLN,8121.07,Forecast,DOC-2024-0004384
4385,20220207,5000,10,EUR,615.99,Actual,DOC-2022-0004385
4386,20240404,1000,8,USD,803.48,Actual,DOC-2024-0004386
4387,20240124,1300,6,USD,4152.45,Actual,DOC-2024-0004387
4388,20240415,5000,2,EUR,4574.62,Forecast,DOC-2024-0004388
4389,20240806,1000,11,USD,7424.66,Actual,DOC-2024-0004389
4390,20251001,2000,7,USD,8799.23,Actual,DOC-2025-0004390
4391,20230428,4100,12,EUR,834.26,Actual,DOC-2023-0004391
4392,20230307,5400,7,PLN,-5189.58,Actual,DOC-2023-0004392
4393,20250318,5200,2,PLN,-1077.5,Actual,DOC-2025-0004393
4394,20250419,5200,12,GBP,-4468.34,Actual,DOC-2025-0004394
4395,20220607,5400,1,EUR,-6354.5,Actual,DOC-2022-0004395
4396,20250909,1000,12,EUR,117.43,Actual,DOC-2025-0004396
4397,20250616,1300,3,EUR,726.13,Actual,DOC-2025-0004397
4398,20220613,5200,1,PLN,-5133.9,Budget,DOC-2022-0004398
4399,20220618,3000,10,GBP,1377.48,Actual,DOC-2022-0004399
4400,20220705,1000,9,USD,1974.05,Actual,DOC-2022-0004400
4401,20241020,4000,4,GBP,218.49,Actual,DOC-2024-0004401
4402,20250206,1000,6,GBP,2083.73,Actual,DOC-2025-0004402
4403,20230715,3000,3,EUR,2271.2,Budget,DOC-2023-0004403
4404,20250225,2100,2,GBP,-3078.46,Actual,DOC-2025-0004404
4405,20240409,1000,11,PLN,4997.91,Forecast,DOC-2024-0004405
4406,20230207,1200,7,USD,6426.92,Actual,DOC-2023-0004406
4407,20230813,1000,12,GBP,906.44,Budget,DOC-2023-0004407
4408,20240820,4200,6,GBP,5950.02,Budget,DOC-2024-0004408
4409,20230901,5100,4,GBP,-58.17,Actual,DOC-2023-0004409
4410,20250207,2100,10,GBP,-6350.25,Forecast,DOC-2025-0004410
4411,20240306,5400,1,EUR,-8701.03,Actual,DOC-2024-0004411
4412,20230324,5000,10,USD,4285.18,Actual,DOC-2023-0004412
4413,20230121,5400,10,PLN,-462.27,Actual,DOC-2023-0004413
4414,20240709,5100,10,EUR,-526.63,Actual,DOC-2024-0004414
4415,20250424,1200,12,GBP,3136.36,Actual,DOC-2025-0004415
4416,20231226,1300,3,EUR,8034.57,Actual,DOC-2023-0004416
4417,20240711,1100,2,GBP,2028.51,Actual,DOC-2024-0004417
4418,20220227,5300,8,PLN,-7094.41,Actual,DOC-2022-0004418
4419,20240925,1300,9,GBP,6471.18,Actual,DOC-2024-0004419
4420,20240427,4300,12,PLN,-8694.1,Actual,DOC-2024-0004420
4421,20220327,1000,5,PLN,5531.2,Actual,DOC-2022-0004421
4422,20220926,5300,9,EUR,-2223.45,Actual,DOC-2022-0004422
4423,20251102,1000,8,PLN,661.22,Actual,DOC-2025-0004423
4424,20230407,2000,9,USD,8151.68,Actual,DOC-2023-0004424
4425,20231220,1000,10,USD,1536.61,Actual,DOC-2023-0004425
4426,20250802,2100,6,EUR,-6390.36,Actual,DOC-2025-0004426
4427,20250303,2200,6,PLN,-4115.19,Actual,DOC-2025-0004427
4428,20230407,2000,4,USD,4708.85,Actual,DOC-2023-0004428
4429,20250730,5100,8,PLN,-8197.58,Forecast,DOC-2025-0004429
4430,20220611,2100,3,EUR,-3889.51,Actual,DOC-2022-0004430
4431,20250801,1000,1,GBP,1148.71,Budget,DOC-2025-0004431
4432,20250411,5000,10,PLN,8911.72,Actual,DOC-2025-0004432
4433,20241009,4200,5,GBP,5671.21,Actual,DOC-2024-0004433
4434,20250201,5200,8,USD,-1826.04,Actual,DOC-2025-0004434
4435,20241107,5200,10,PLN,-8244.45,Actual,DOC-2024-0004435
4436,20220816,1200,8,GBP,664.58,Actual,DOC-2022-0004436
4437,20240319,3000,5,PLN,2032.93,Actual,DOC-2024-0004437
4438,20250514,4200,12,PLN,8192.9,Actual,DOC-2025-0004438
4439,20231112,3000,8,PLN,8120.44,Budget,DOC-2023-0004439
4440,20221014,3000,9,PLN,6449.57,Actual,DOC-2022-0004440
4441,20230228,3100,7,PLN,688.15,Actual,DOC-2023-0004441
4442,20250310,4000,1,PLN,1139.35,Actual,DOC-2025-0004442
4443,20240602,3000,11,EUR,5000.64,Actual,DOC-2024-0004443
4444,20250620,4200,12,EUR,5769.59,Actual,DOC-2025-0004444
4445,20241124,4200,2,PLN,2493.52,Actual,DOC-2024-0004445
4446,20220202,1300,2,GBP,4908.59,Budget,DOC-2022-0004446
4447,20230114,1000,9,PLN,133.41,Actual,DOC-2023-0004447
4448,20241110,4300,3,PLN,-1115.09,Forecast,DOC-2024-0004448
4449,20250317,2100,2,PLN,-6639.94,Actual,DOC-2025-0004449
4450,20230407,2200,7,GBP,-593.57,Actual,DOC-2023-0004450
4451,20220913,4300,8,EUR,-911.74,Budget,DOC-2022-0004451
4452,20230915,2000,2,USD,7620.29,Actual,DOC-2023-0004452
4453,20240822,1000,2,USD,4771.26,Actual,DOC-2024-0004453
4454,20240328,5400,3,PLN,-2566.2,Forecast,DOC-2024-0004454
4455,20231114,4000,12,EUR,3122.26,Actual,DOC-2023-0004455
4456,20220108,3100,3,PLN,7058.87,Actual,DOC-2022-0004456
4457,20230419,3100,7,GBP,3695.67,Actual,DOC-2023-0004457
4458,20230426,1100,7,USD,8463.65,Forecast,DOC-2023-0004458
4459,20231127,4200,2,PLN,4965.9,Actual,DOC-2023-0004459
4460,20250519,2100,7,EUR,-962.65,Actual,DOC-2025-0004460
4461,20251023,1300,10,PLN,1927.21,Actual,DOC-2025-0004461
4462,20231128,1300,12,EUR,80.9,Budget,DOC-2023-0004462
4463,20220809,4300,12,EUR,-8580.87,Actual,DOC-2022-0004463
4464,20241031,5300,8,USD,-7186.8,Actual,DOC-2024-0004464
4465,20220527,4300,3,EUR,-8529.59,Actual,DOC-2022-0004465
4466,20230803,4200,2,USD,4611.44,Forecast,DOC-2023-0004466
4467,20240418,3100,2,GBP,1444.75,Actual,DOC-2024-0004467
4468,20220828,5300,6,PLN,-1650.72,Actual,DOC-2022-0004468
4469,20241128,5400,10,GBP,-3636.4,Actual,DOC-2024-0004469
4470,20251226,1300,3,GBP,4986.66,Budget,DOC-2025-0004470
4471,20221224,4200,8,USD,4877.1,Actual,DOC-2022-0004471
4472,20220323,5400,10,PLN,-5350.68,Actual,DOC-2022-0004472
4473,20250618,5100,12,EUR,-719.33,Actual,DOC-2025-0004473
4474,20250831,4200,9,GBP,5071.74,Forecast,DOC-2025-0004474
4475,20250104,4300,2,PLN,-2584.25,Actual,DOC-2025-0004475
4476,20230906,4000,2,PLN,8013.13,Actual,DOC-2023-0004476
4477,20250801,5100,3,USD,-8467.35,Actual,DOC-2025-0004477
4478,20240323,1200,2,PLN,3121.47,Forecast,DOC-2024-0004478
4479,20250201,5200,4,USD,-4059.93,Actual,DOC-2025-0004479
4480,20240225,2000,4,EUR,5704.31,Actual,DOC-2024-0004480
4481,20221028,5200,2,PLN,-8537.01,Actual,DOC-2022-0004481
4482,20250114,5400,7,USD,-5361.32,Actual,DOC-2025-0004482
4483,20230114,5000,7,EUR,1886.36,Actual,DOC-2023-0004483
4484,20251105,2000,11,USD,8660.95,Actual,DOC-2025-0004484
4485,20250928,2100,2,USD,-352.43,Actual,DOC-2025-0004485
4486,20250713,5200,7,PLN,-1805.55,Actual,DOC-2025-0004486
4487,20231130,2000,1,PLN,3081.64,Actual,DOC-2023-0004487
4488,20230714,4200,3,GBP,164.77,Actual,DOC-2023-0004488
4489,20250902,2100,2,GBP,-7693.37,Actual,DOC-2025-0004489
4490,20220401,5100,10,EUR,-7738.46,Actual,DOC-2022-0004490
4491,20220617,4000,11,PLN,3075.41,Forecast,DOC-2022-0004491
4492,20240305,5100,1,GBP,-3340.69,Forecast,DOC-2024-0004492
4493,20241202,4000,9,USD,3306.85,Actual,DOC-2024-0004493
4494,20240314,2200,5,EUR,-7467.02,Actual,DOC-2024-0004494
4495,20250116,1100,5,GBP,3943.99,Budget,DOC-2025-0004495
4496,20220214,4200,3,USD,2210.9,Budget,DOC-2022-0004496
4497,20240802,5400,12,EUR,-8061.98,Actual,DOC-2024-0004497
4498,20240801,5400,1,USD,-8627.55,Actual,DOC-2024-0004498
4499,20220720,3000,8,EUR,2447.03,Actual,DOC-2022-0004499
4500,20240705,4000,8,GBP,7361.18,Budget,DOC-2024-0004500
4501,20220718,1100,2,GBP,7664.78,Actual,DOC-2022-0004501
4502,20220402,4200,3,USD,5756.73,Actual,DOC-2022-0004502
4503,20220929,2000,4,GBP,7106.16,Forecast,DOC-2022-0004503
4504,20230416,4300,7,GBP,-3939.94,Actual,DOC-2023-0004504
4505,20250716,1000,10,EUR,845.15,Actual,DOC-2025-0004505
4506,20230116,1100,3,EUR,4886.27,Actual,DOC-2023-0004506
4507,20250524,5000,3,USD,364.13,Budget,DOC-2025-0004507
4508,20251125,3100,10,EUR,4314.76,Actual,DOC-2025-0004508
4509,20230906,5100,12,GBP,-5284.52,Actual,DOC-2023-0004509
4510,20230514,1100,6,USD,2275.3,Actual,DOC-2023-0004510
4511,20230315,5000,11,EUR,7588.3,Budget,DOC-2023-0004511
4512,20241128,1100,7,EUR,6793.81,Actual,DOC-2024-0004512
4513,20240612,4100,6,EUR,7201.81,Actual,DOC-2024-0004513
4514,20231205,3100,8,USD,7058.43,Forecast,DOC-2023-0004514
4515,20230302,3100,5,EUR,479.15,Budget,DOC-2023-0004515
4516,20230929,5400,1,PLN,-2069.23,Forecast,DOC-2023-0004516
4517,20250331,4100,6,USD,5743.25,Budget,DOC-2025-0004517
4518,20220620,3000,3,USD,4341.87,Actual,DOC-2022-0004518
4519,20220920,5000,6,GBP,3703.39,Forecast,DOC-2022-0004519
4520,20250825,4200,7,EUR,4283.5,Actual,DOC-2025-0004520
4521,20240131,1300,11,PLN,7327.22,Actual,DOC-2024-0004521
4522,20250516,1100,3,USD,4033.71,Actual,DOC-2025-0004522
4523,20230615,2200,6,PLN,-5092.0,Budget,DOC-2023-0004523
4524,20240815,5100,2,EUR,-6652.45,Budget,DOC-2024-0004524
4525,20251220,4300,12,PLN,-4272.87,Budget,DOC-2025-0004525
4526,20230705,1000,6,EUR,8491.2,Actual,DOC-2023-0004526
4527,20220205,5300,7,EUR,-6191.89,Budget,DOC-2022-0004527
4528,20240514,1000,9,PLN,5983.43,Actual,DOC-2024-0004528
4529,20240816,5400,11,GBP,-8409.44,Actual,DOC-2024-0004529
4530,20250924,1000,10,GBP,7367.15,Budget,DOC-2025-0004530
4531,20250625,3000,3,USD,3252.48,Actual,DOC-2025-0004531
4532,20250505,5300,4,USD,-3498.37,Actual,DOC-2025-0004532
4533,20241201,2100,5,PLN,-8071.87,Budget,DOC-2024-0004533
4534,20220829,4100,7,PLN,2515.54,Budget,DOC-2022-0004534
4535,20231105,4100,3,USD,3163.01,Forecast,DOC-2023-0004535
4536,20230503,4200,1,GBP,449.81,Actual,DOC-2023-0004536
4537,20230808,5000,1,USD,6083.26,Actual,DOC-2023-0004537
4538,20220809,5100,12,USD,-512.22,Actual,DOC-2022-0004538
4539,20230909,2100,10,GBP,-7273.69,Actual,DOC-2023-0004539
4540,20250718,1300,12,GBP,7201.32,Actual,DOC-2025-0004540
4541,20251018,1300,1,PLN,1823.26,Actual,DOC-2025-0004541
4542,20250506,5000,12,GBP,3472.65,Actual,DOC-2025-0004542
4543,20240224,1100,4,GBP,3273.44,Actual,DOC-2024-0004543
4544,20230207,4000,3,PLN,4634.51,Actual,DOC-2023-0004544
4545,20241023,4100,7,GBP,4988.92,Actual,DOC-2024-0004545
4546,20230318,1200,5,PLN,2820.95,Actual,DOC-2023-0004546
4547,20240909,1100,7,EUR,412.24,Budget,DOC-2024-0004547
4548,20240322,3000,5,GBP,7426.98,Actual,DOC-2024-0004548
4549,20250706,1300,1,PLN,306.36,Budget,DOC-2025-0004549
4550,20251130,1100,6,PLN,1644.25,Budget,DOC-2025-0004550
4551,20220910,4000,3,PLN,7426.93,Actual,DOC-2022-0004551
4552,20240531,3000,1,PLN,5495.76,Actual,DOC-2024-0004552
4553,20220525,5100,5,EUR,-2260.18,Budget,DOC-2022-0004553
4554,20241019,5400,6,PLN,-5677.87,Forecast,DOC-2024-0004554
4555,20221111,1200,3,PLN,7160.6,Budget,DOC-2022-0004555
4556,20220827,2000,3,USD,5476.95,Actual,DOC-2022-0004556
4557,20230201,5000,2,USD,7479.35,Actual,DOC-2023-0004557
4558,20221114,2000,3,GBP,6976.76,Actual,DOC-2022-0004558
4559,20221024,4300,5,PLN,-7814.21,Actual,DOC-2022-0004559
4560,20230511,3000,12,GBP,4885.24,Actual,DOC-2023-0004560
4561,20231001,5100,8,GBP,-4217.23,Forecast,DOC-2023-0004561
4562,20250509,1000,6,GBP,1147.61,Actual,DOC-2025-0004562
4563,20250503,4000,2,PLN,4815.56,Actual,DOC-2025-0004563
4564,20220714,1200,6,PLN,6693.46,Actual,DOC-2022-0004564
4565,20231110,5300,9,USD,-8686.37,Forecast,DOC-2023-0004565
4566,20250712,3000,8,USD,6169.76,Forecast,DOC-2025-0004566
4567,20250320,1100,12,PLN,2863.21,Actual,DOC-2025-0004567
4568,20220711,5200,11,GBP,-8786.54,Actual,DOC-2022-0004568
4569,20250804,4200,12,GBP,2485.45,Forecast,DOC-2025-0004569
4570,20221022,3100,2,EUR,1630.02,Actual,DOC-2022-0004570
4571,20230209,1100,12,EUR,2531.05,Actual,DOC-2023-0004571
4572,20250325,1000,12,PLN,6116.89,Forecast,DOC-2025-0004572
4573,20250318,4200,8,EUR,3148.48,Actual,DOC-2025-0004573
4574,20240402,3000,3,PLN,7761.86,Actual,DOC-2024-0004574
4575,20241205,1200,3,USD,1619.77,Actual,DOC-2024-0004575
4576,20220523,3000,12,USD,5742.44,Actual,DOC-2022-0004576
4577,20250214,4100,10,PLN,2747.85,Actual,DOC-2025-0004577
4578,20251126,1000,2,GBP,2307.11,Actual,DOC-2025-0004578
4579,20221114,3100,12,EUR,1608.81,Actual,DOC-2022-0004579
4580,20230515,2100,10,EUR,-7990.24,Budget,DOC-2023-0004580
4581,20250304,3100,11,EUR,6875.7,Actual,DOC-2025-0004581
4582,20251017,2100,3,GBP,-419.35,Actual,DOC-2025-0004582
4583,20220217,5300,4,EUR,-5214.23,Actual,DOC-2022-0004583
4584,20240721,5400,1,PLN,-2821.2,Actual,DOC-2024-0004584
