SessionID,DateKey,CustomerKey,MarketingChannel,DeviceType,PageViews,DurationSeconds,ConvertedOrderNumber,CampaignCode
WEB-00015997,20241005,810,Affiliate,Tablet,7,1382,,NONE
WEB-00015998,20231001,952,Email,Mobile,3,1502,,BIKEPRO
WEB-00015999,20250606,749,Affiliate,Tablet,1,1744,,BIKEPRO
WEB-00016000,20250531,869,Affiliate,Mobile,1,1132,,BIKEPRO
WEB-00016001,20240419,9,Social,Tablet,3,960,,SUMMER
WEB-00016002,20230117,1492,Organic Search,Desktop,9,977,,BIKEPRO
WEB-00016003,20240619,1468,Referral,Tablet,9,606,SO-2024-123698,NONE
WEB-00016004,20250822,1075,Affiliate,Desktop,7,497,,VIP
WEB-00016005,20250418,1957,Email,Mobile,1,438,,VIP
WEB-00016006,20240222,1039,Referral,Tablet,1,798,,VIP
WEB-00016007,20230606,1349,Organic Search,Tablet,10,348,,VIP
WEB-00016008,20240828,563,Direct,Desktop,7,1296,SO-2025-919709,VIP
WEB-00016009,20250524,1629,Organic Search,Tablet,5,1416,,SUMMER
WEB-00016010,20250416,428,Email,Desktop,9,650,,NONE
WEB-00016011,20230730,175,Organic Search,Desktop,1,445,,WINTER
WEB-00016012,20230919,1253,Direct,Desktop,1,854,SO-2024-852635,WELCOME
WEB-00016013,20240424,277,Paid Search,Mobile,8,1382,,NONE
WEB-00016014,20240325,679,Social,Tablet,3,1467,,BIKEPRO
WEB-00016015,20231209,1372,Email,Desktop,4,511,,WELCOME
WEB-00016016,20241016,1902,Social,Desktop,1,1012,,WINTER
WEB-00016017,20220207,1168,Referral,Desktop,6,1171,SO-2025-881031,VIP
WEB-00016018,20230813,1257,Organic Search,Mobile,3,1353,,WINTER
WEB-00016019,20241025,1654,Organic Search,Desktop,8,202,SO-2025-273352,WELCOME
WEB-00016020,20250821,1257,Referral,Tablet,3,521,,SUMMER
WEB-00016021,20240628,1356,Social,Desktop,6,32,,VIP
WEB-00016022,20250330,817,Affiliate,Desktop,5,1431,,NONE
WEB-00016023,20251127,1879,Paid Search,Mobile,3,643,,NONE
WEB-00016024,20231223,945,Referral,Tablet,6,1251,SO-2022-818600,VIP
WEB-00016025,20220307,178,Affiliate,Tablet,1,1280,,BIKEPRO
WEB-00016026,20230216,146,Affiliate,Desktop,5,349,,VIP
WEB-00016027,20250802,1977,Organic Search,Mobile,8,1312,,VIP
WEB-00016028,20220803,1871,Paid Search,Tablet,4,758,,WELCOME
WEB-00016029,20240920,1470,Direct,Tablet,7,1267,,BIKEPRO
WEB-00016030,20240329,1958,Referral,Mobile,4,890,,VIP
WEB-00016031,20220721,1263,Referral,Mobile,1,1202,,BIKEPRO
WEB-00016032,20220518,1881,Social,Tablet,6,1593,,SUMMER
WEB-00016033,20250904,779,Referral,Tablet,10,864,,SUMMER
WEB-00016034,20250512,404,Paid Search,Mobile,1,1020,SO-2022-168673,WELCOME
WEB-00016035,20230319,1418,Social,Mobile,3,226,,WELCOME
WEB-00016036,20240519,1783,Referral,Desktop,5,252,,VIP
WEB-00016037,20240131,1021,Email,Mobile,4,895,,WELCOME
WEB-00016038,20231026,1630,Paid Search,Desktop,1,378,,BIKEPRO
WEB-00016039,20230214,508,Email,Desktop,1,1754,SO-2023-457981,WINTER
WEB-00016040,20240602,676,Direct,Tablet,5,382,,WELCOME
WEB-00016041,20250831,146,Affiliate,Mobile,1,57,,WELCOME
WEB-00016042,20220123,868,Email,Mobile,6,1214,SO-2024-198100,BIKEPRO
WEB-00016043,20230222,75,Social,Tablet,4,440,,WINTER
WEB-00016044,20251106,698,Organic Search,Tablet,1,1110,SO-2022-927075,BIKEPRO
WEB-00016045,20250806,698,Paid Search,Mobile,5,720,,SUMMER
WEB-00016046,20230312,711,Affiliate,Tablet,6,155,SO-2024-320821,VIP
WEB-00016047,20221222,1284,Affiliate,Tablet,3,472,SO-2024-970903,VIP
WEB-00016048,20240901,740,Affiliate,Tablet,6,486,,VIP
WEB-00016049,20251114,1852,Affiliate,Desktop,4,1664,SO-2025-616685,BIKEPRO
WEB-00016050,20230508,1463,Organic Search,Mobile,1,565,SO-2024-242473,WELCOME
WEB-00016051,20230729,692,Affiliate,Mobile,9,726,,WINTER
WEB-00016052,20240106,53,Social,Tablet,5,1479,,SUMMER
WEB-00016053,20230801,504,Affiliate,Tablet,8,1434,,WELCOME
WEB-00016054,20240609,1700,Email,Mobile,8,403,,WELCOME
WEB-00016055,20230102,1021,Referral,Mobile,9,467,,NONE
WEB-00016056,20240406,99,Referral,Desktop,8,1740,,WINTER
WEB-00016057,20250104,376,Direct,Mobile,8,1542,,VIP
WEB-00016058,20251230,75,Referral,Tablet,4,874,,NONE
WEB-00016059,20250407,1098,Direct,Desktop,6,1118,,WELCOME
WEB-00016060,20221025,1064,Affiliate,Desktop,1,1698,SO-2025-688549,SUMMER
WEB-00016061,20250715,1249,Paid Search,Mobile,6,693,,SUMMER
WEB-00016062,20230920,919,Organic Search,Tablet,7,620,,BIKEPRO
WEB-00016063,20220219,326,Direct,Tablet,3,1293,,VIP
WEB-00016064,20240920,1781,Email,Tablet,4,583,,BIKEPRO
WEB-00016065,20230214,276,Organic Search,Desktop,5,975,,SUMMER
WEB-00016066,20241006,1120,Paid Search,Tablet,1,439,,WELCOME
WEB-00016067,20230725,799,Social,Mobile,3,743,,BIKEPRO
WEB-00016068,20240710,1458,Referral,Mobile,6,1706,,SUMMER
WEB-00016069,20240814,1773,Affiliate,Mobile,4,659,,VIP
WEB-00016070,20241022,364,Referral,Tablet,8,111,,WELCOME
WEB-00016071,20240117,1742,Social,Tablet,4,1157,SO-2025-799313,WINTER
WEB-00016072,20221109,433,Referral,Desktop,5,1542,,SUMMER
WEB-00016073,20220313,247,Referral,Tablet,4,1154,,BIKEPRO
WEB-00016074,20220512,512,Social,Desktop,6,1429,,VIP
WEB-00016075,20220306,1027,Direct,Tablet,7,318,SO-2023-283499,WELCOME
WEB-00016076,20240313,1213,Paid Search,Mobile,3,218,,NONE
WEB-00016077,20230705,149,Paid Search,Tablet,1,481,,NONE
WEB-00016078,20250703,632,Referral,Desktop,7,41,,SUMMER
WEB-00016079,20251230,1994,Referral,Mobile,6,1421,SO-2024-447813,WINTER
WEB-00016080,20250712,836,Paid Search,Desktop,8,925,,BIKEPRO
WEB-00016081,20240502,353,Organic Search,Mobile,5,1137,,NONE
WEB-00016082,20220503,1703,Referral,Mobile,1,320,SO-2025-169617,WINTER
WEB-00016083,20220921,1387,Social,Desktop,3,636,,WELCOME
WEB-00016084,20240405,1546,Affiliate,Desktop,5,1754,,NONE
WEB-00016085,20240314,662,Paid Search,Tablet,1,463,SO-2024-129617,WELCOME
WEB-00016086,20251106,788,Referral,Mobile,9,209,,BIKEPRO
WEB-00016087,20230403,1257,Paid Search,Tablet,6,1557,SO-2023-888643,NONE
WEB-00016088,20220609,1279,Organic Search,Desktop,8,1126,,NONE
WEB-00016089,20230109,1672,Paid Search,Mobile,5,588,,NONE
WEB-00016090,20221108,310,Referral,Tablet,5,222,,WINTER
WEB-00016091,20240730,1366,Social,Desktop,6,1426,SO-2023-267796,NONE
WEB-00016092,20250218,375,Affiliate,Tablet,4,1731,,VIP
WEB-00016093,20220412,1837,Affiliate,Tablet,8,362,SO-2024-595384,BIKEPRO
WEB-00016094,20240822,1453,Social,Mobile,7,1023,,VIP
WEB-00016095,20230427,1607,Social,Mobile,8,268,,WELCOME
WEB-00016096,20250812,1353,Paid Search,Tablet,9,488,SO-2024-637416,VIP
WEB-00016097,20220107,52,Direct,Desktop,2,1366,,SUMMER
WEB-00016098,20240822,1902,Direct,Mobile,4,927,,NONE
WEB-00016099,20250302,1247,Email,Desktop,2,1203,,BIKEPRO
WEB-00016100,20250807,686,Email,Mobile,10,578,,NONE
WEB-00016101,20240726,1337,Email,Tablet,4,1382,SO-2025-739865,WELCOME
WEB-00016102,20230311,766,Referral,Mobile,1,74,,WELCOME
WEB-00016103,20240701,146,Paid Search,Desktop,6,1125,,VIP
WEB-00016104,20220708,1422,Organic Search,Tablet,3,605,,NONE
WEB-00016105,20240427,1165,Email,Tablet,8,111,SO-2024-931069,NONE
WEB-00016106,20250427,1400,Affiliate,Tablet,4,973,,SUMMER
WEB-00016107,20220318,308,Organic Search,Desktop,1,156,,WELCOME
WEB-00016108,20231121,1055,Referral,Desktop,5,593,,BIKEPRO
WEB-00016109,20241013,1377,Referral,Mobile,1,727,,WELCOME
WEB-00016110,20220319,856,Paid Search,Tablet,1,904,SO-2023-587956,SUMMER
WEB-00016111,20240824,1543,Paid Search,Tablet,5,325,,VIP
WEB-00016112,20220213,1080,Affiliate,Desktop,6,389,,SUMMER
WEB-00016113,20241225,425,Email,Tablet,6,883,,SUMMER
WEB-00016114,20220222,397,Paid Search,Mobile,3,1177,SO-2025-739095,BIKEPRO
WEB-00016115,20220114,1498,Affiliate,Tablet,1,1013,,SUMMER
WEB-00016116,20250228,422,Social,Tablet,3,393,,VIP
WEB-00016117,20231219,1098,Email,Mobile,3,400,SO-2022-221055,SUMMER
WEB-00016118,20250524,31,Paid Search,Desktop,2,445,,VIP
WEB-00016119,20230112,211,Affiliate,Mobile,6,853,,VIP
WEB-00016120,20221127,1443,Organic Search,Desktop,1,694,,WELCOME
WEB-00016121,20230613,375,Email,Mobile,3,510,,VIP
WEB-00016122,20220918,1549,Email,Desktop,4,898,,NONE
WEB-00016123,20231113,1419,Organic Search,Mobile,1,1622,,SUMMER
WEB-00016124,20240606,56,Paid Search,Mobile,2,1051,,NONE
WEB-00016125,20250509,1276,Email,Desktop,9,478,,BIKEPRO
WEB-00016126,20220212,1764,Paid Search,Tablet,3,1725,,WELCOME
WEB-00016127,20241213,602,Affiliate,Desktop,5,318,,WINTER
WEB-00016128,20220417,963,Referral,Tablet,5,1756,,NONE
WEB-00016129,20250518,918,Social,Mobile,6,146,,WINTER
WEB-00016130,20230922,1570,Direct,Mobile,12,1244,,NONE
WEB-00016131,20240328,877,Organic Search,Desktop,9,326,,WINTER
WEB-00016132,20230723,1495,Affiliate,Tablet,7,1180,,NONE
WEB-00016133,20220404,412,Organic Search,Tablet,6,863,,WINTER
WEB-00016134,20220122,1242,Social,Mobile,3,973,SO-2023-634135,NONE
WEB-00016135,20231012,257,Email,Tablet,6,534,,VIP
WEB-00016136,20230102,869,Social,Desktop,1,1476,,VIP
WEB-00016137,20230622,356,Email,Desktop,6,661,,SUMMER
WEB-00016138,20230101,578,Organic Search,Tablet,8,659,,WELCOME
WEB-00016139,20220123,1740,Referral,Tablet,4,1452,,WINTER
WEB-00016140,20220717,341,Referral,Tablet,5,386,,WELCOME
WEB-00016141,20250403,1186,Affiliate,Mobile,1,716,,VIP
WEB-00016142,20231208,265,Direct,Mobile,1,1303,,SUMMER
WEB-00016143,20240710,80,Paid Search,Desktop,5,1366,,VIP
WEB-00016144,20250828,75,Paid Search,Desktop,4,878,,NONE
WEB-00016145,20240517,1447,Referral,Tablet,1,390,,BIKEPRO
WEB-00016146,20230811,1897,Social,Tablet,8,1074,,NONE
WEB-00016147,20240831,1221,Referral,Desktop,5,1015,,WINTER
WEB-00016148,20221110,1571,Affiliate,Mobile,5,560,,BIKEPRO
WEB-00016149,20241116,1548,Paid Search,Desktop,8,194,SO-2023-894561,WINTER
WEB-00016150,20250929,1636,Email,Mobile,6,1571,,VIP
WEB-00016151,20231229,527,Organic Search,Tablet,9,752,,NONE
WEB-00016152,20250322,206,Affiliate,Desktop,8,1403,,WINTER
WEB-00016153,20220824,1534,Direct,Tablet,2,543,,WINTER
WEB-00016154,20230118,769,Organic Search,Desktop,6,973,SO-2022-960507,SUMMER
WEB-00016155,20241118,1105,Organic Search,Desktop,1,1039,,NONE
WEB-00016156,20250712,240,Affiliate,Tablet,3,389,,VIP
WEB-00016157,20241220,1917,Affiliate,Tablet,8,1568,,WINTER
WEB-00016158,20231114,1139,Email,Desktop,4,978,,WINTER
WEB-00016159,20250422,1441,Email,Tablet,7,1379,SO-2024-746335,VIP
WEB-00016160,20251108,222,Paid Search,Tablet,8,1169,,NONE
WEB-00016161,20250404,183,Affiliate,Mobile,6,599,SO-2024-858888,BIKEPRO
WEB-00016162,20250413,1205,Direct,Tablet,5,1521,,SUMMER
WEB-00016163,20250717,231,Email,Desktop,3,1246,,WELCOME
WEB-00016164,20250428,1680,Email,Desktop,1,474,SO-2024-204585,BIKEPRO
WEB-00016165,20230309,1155,Paid Search,Desktop,11,1733,SO-2024-110847,NONE
WEB-00016166,20250306,1340,Email,Desktop,10,1452,SO-2024-901922,BIKEPRO
WEB-00016167,20250322,1735,Direct,Tablet,9,790,,WELCOME
WEB-00016168,20230519,1573,Organic Search,Desktop,7,1315,,SUMMER
WEB-00016169,20231209,179,Organic Search,Tablet,2,308,,NONE
WEB-00016170,20231107,836,Social,Mobile,1,531,,VIP
WEB-00016171,20231028,1338,Organic Search,Desktop,7,742,,WELCOME
WEB-00016172,20250320,1629,Direct,Mobile,4,415,,NONE
WEB-00016173,20251018,916,Social,Mobile,2,322,,NONE
WEB-00016174,20231029,1000,Social,Tablet,2,993,,WELCOME
WEB-00016175,20220320,551,Direct,Desktop,1,1624,,WINTER
WEB-00016176,20251017,1795,Affiliate,Mobile,4,906,,WELCOME
WEB-00016177,20220120,843,Referral,Desktop,5,1543,,WELCOME
WEB-00016178,20241231,1841,Paid Search,Desktop,8,755,,SUMMER
WEB-00016179,20230518,472,Referral,Mobile,8,360,,NONE
WEB-00016180,20240818,314,Affiliate,Tablet,6,1195,,NONE
WEB-00016181,20250814,1102,Email,Tablet,9,112,,SUMMER
WEB-00016182,20240714,809,Social,Desktop,4,877,,NONE
WEB-00016183,20230220,67,Organic Search,Desktop,4,27,SO-2022-546644,WELCOME
WEB-00016184,20220405,691,Paid Search,Desktop,6,1010,SO-2024-366523,NONE
WEB-00016185,20251101,447,Direct,Tablet,6,1069,,NONE
WEB-00016186,20240711,557,Affiliate,Mobile,4,1290,,SUMMER
WEB-00016187,20240910,1295,Paid Search,Mobile,1,1664,,VIP
WEB-00016188,20240821,437,Paid Search,Mobile,1,566,,WINTER
WEB-00016189,20241216,373,Organic Search,Desktop,5,1460,,NONE
WEB-00016190,20220422,1926,Paid Search,Tablet,1,142,,VIP
WEB-00016191,20240330,1856,Organic Search,Tablet,3,1551,,SUMMER
WEB-00016192,20220906,1390,Organic Search,Mobile,1,1469,SO-2025-937115,WINTER
WEB-00016193,20250903,903,Organic Search,Tablet,3,1167,,VIP
WEB-00016194,20220916,1534,Direct,Mobile,1,266,,NONE
WEB-00016195,20230527,1097,Social,Tablet,7,1169,,WINTER
WEB-00016196,20231026,999,Referral,Mobile,3,1729,SO-2024-974051,WINTER
WEB-00016197,20220609,938,Organic Search,Desktop,6,689,,WELCOME
WEB-00016198,20221212,449,Referral,Tablet,5,207,,NONE
WEB-00016199,20241229,200,Social,Mobile,2,353,,SUMMER
WEB-00016200,20220917,1260,Email,Tablet,1,1361,,WELCOME
WEB-00016201,20220809,903,Direct,Tablet,10,1299,,SUMMER
WEB-00016202,20241108,284,Email,Desktop,3,968,,SUMMER
WEB-00016203,20240421,1996,Affiliate,Tablet,3,1212,SO-2022-756128,VIP
WEB-00016204,20221129,503,Direct,Mobile,5,381,,BIKEPRO
WEB-00016205,20230528,758,Referral,Tablet,7,1242,,WINTER
WEB-00016206,20240812,741,Referral,Mobile,1,1294,SO-2025-996872,BIKEPRO
WEB-00016207,20240312,1827,Direct,Mobile,10,321,SO-2024-501155,SUMMER
WEB-00016208,20231117,1602,Organic Search,Desktop,4,1224,,SUMMER
WEB-00016209,20220410,321,Paid Search,Mobile,1,646,SO-2022-647447,WELCOME
WEB-00016210,20230520,675,Referral,Desktop,9,1433,,BIKEPRO
WEB-00016211,20221217,1454,Paid Search,Desktop,8,161,,WELCOME
WEB-00016212,20250509,475,Direct,Tablet,5,390,,BIKEPRO
WEB-00016213,20231127,1115,Affiliate,Desktop,8,1049,SO-2024-328903,SUMMER
WEB-00016214,20220620,1507,Organic Search,Desktop,3,1745,SO-2025-828000,BIKEPRO
WEB-00016215,20220210,1992,Referral,Desktop,2,186,,WELCOME
WEB-00016216,20220812,671,Social,Desktop,13,72,,NONE
WEB-00016217,20220307,1698,Paid Search,Desktop,7,78,,VIP
WEB-00016218,20250129,491,Referral,Desktop,3,818,,BIKEPRO
WEB-00016219,20231117,1715,Paid Search,Tablet,4,1705,SO-2023-182159,BIKEPRO
WEB-00016220,20220830,3,Affiliate,Desktop,4,97,,SUMMER
WEB-00016221,20241014,1125,Affiliate,Mobile,3,949,,BIKEPRO
WEB-00016222,20241006,210,Direct,Tablet,6,1719,,WELCOME
WEB-00016223,20250213,1405,Social,Tablet,8,928,,NONE
WEB-00016224,20250610,1168,Affiliate,Desktop,1,441,,VIP
WEB-00016225,20240129,1559,Social,Desktop,4,517,,NONE
WEB-00016226,20220802,1963,Referral,Mobile,1,1055,,VIP
WEB-00016227,20240122,1963,Organic Search,Desktop,8,525,,WINTER
WEB-00016228,20240713,589,Email,Desktop,3,1668,SO-2023-524932,WINTER
WEB-00016229,20251229,364,Direct,Tablet,2,1636,SO-2024-132997,WINTER
WEB-00016230,20231027,109,Organic Search,Desktop,7,986,,WELCOME
WEB-00016231,20231023,1496,Referral,Tablet,1,715,,WINTER
WEB-00016232,20231020,68,Affiliate,Desktop,3,795,,BIKEPRO
WEB-00016233,20231102,1593,Referral,Desktop,2,782,,WELCOME
WEB-00016234,20240912,1385,Affiliate,Tablet,6,1751,,VIP
WEB-00016235,20221008,941,Referral,Mobile,9,1685,,BIKEPRO
WEB-00016236,20230707,493,Email,Desktop,6,876,,WINTER
WEB-00016237,20240119,1342,Paid Search,Mobile,6,749,,NONE
WEB-00016238,20220224,1115,Social,Tablet,4,1347,,WINTER
WEB-00016239,20220830,1291,Affiliate,Mobile,5,180,,VIP
WEB-00016240,20240506,1618,Affiliate,Tablet,6,787,,VIP
WEB-00016241,20220408,327,Affiliate,Desktop,3,1797,,VIP
WEB-00016242,20230210,1686,Paid Search,Desktop,5,778,,WINTER
WEB-00016243,20230402,1982,Referral,Mobile,3,1072,,BIKEPRO
WEB-00016244,20251109,1482,Affiliate,Desktop,2,162,SO-2025-975518,NONE
WEB-00016245,20250109,909,Organic Search,Mobile,3,1641,,SUMMER
WEB-00016246,20240522,773,Direct,Desktop,1,550,,SUMMER
WEB-00016247,20220715,481,Referral,Mobile,8,951,SO-2025-888356,BIKEPRO
WEB-00016248,20250331,1570,Social,Tablet,8,1614,,WELCOME
WEB-00016249,20221019,982,Referral,Tablet,1,149,,WINTER
WEB-00016250,20240627,1152,Organic Search,Tablet,1,1596,,BIKEPRO
WEB-00016251,20240811,1342,Paid Search,Desktop,3,1125,,WINTER
WEB-00016252,20230205,519,Social,Desktop,8,1212,,SUMMER
WEB-00016253,20230710,1439,Affiliate,Desktop,6,244,,VIP
WEB-00016254,20220329,1424,Social,Tablet,9,1227,,VIP
WEB-00016255,20251006,606,Email,Tablet,2,402,,VIP
WEB-00016256,20240405,1652,Organic Search,Tablet,6,1231,,SUMMER
WEB-00016257,20220307,1514,Organic Search,Mobile,7,1151,,NONE
WEB-00016258,20220509,1405,Paid Search,Mobile,5,1498,,WINTER
WEB-00016259,20240818,576,Affiliate,Desktop,1,884,,WELCOME
WEB-00016260,20250320,1540,Organic Search,Tablet,1,921,,SUMMER
WEB-00016261,20220210,1701,Referral,Tablet,6,865,,VIP
WEB-00016262,20220609,13,Direct,Tablet,1,1090,SO-2024-744910,VIP
WEB-00016263,20230710,1281,Email,Desktop,4,123,SO-2025-719261,WELCOME
WEB-00016264,20220921,1360,Affiliate,Desktop,5,147,,NONE
WEB-00016265,20230721,1542,Social,Desktop,1,985,,BIKEPRO
WEB-00016266,20251121,1758,Direct,Tablet,3,103,,WINTER
WEB-00016267,20230327,378,Referral,Tablet,5,335,,SUMMER
WEB-00016268,20230624,229,Social,Tablet,4,1421,SO-2024-925059,SUMMER
WEB-00016269,20220815,658,Referral,Desktop,6,50,,VIP
WEB-00016270,20251116,589,Email,Tablet,1,563,,WELCOME
WEB-00016271,20230506,391,Direct,Mobile,4,1747,,VIP
WEB-00016272,20231213,1186,Referral,Tablet,3,1018,,SUMMER
WEB-00016273,20241008,221,Social,Mobile,6,1110,,BIKEPRO
WEB-00016274,20240626,711,Referral,Mobile,1,902,,BIKEPRO
WEB-00016275,20250106,409,Affiliate,Tablet,5,1686,,VIP
WEB-00016276,20240116,849,Email,Desktop,7,120,SO-2025-705460,BIKEPRO
WEB-00016277,20240908,89,Organic Search,Tablet,10,1599,,NONE
WEB-00016278,20220322,19,Social,Desktop,7,651,,NONE
WEB-00016279,20250929,1496,Affiliate,Mobile,2,295,SO-2024-790768,WELCOME
WEB-00016280,20231103,1888,Referral,Tablet,5,260,,VIP
WEB-00016281,20250621,948,Social,Mobile,7,403,SO-2023-767729,NONE
WEB-00016282,20240819,1750,Direct,Tablet,3,1784,,BIKEPRO
WEB-00016283,20230710,1795,Paid Search,Tablet,4,231,,WINTER
WEB-00016284,20230711,1500,Direct,Mobile,5,669,,NONE
WEB-00016285,20230612,327,Affiliate,Desktop,4,681,,WINTER
WEB-00016286,20250505,1705,Social,Mobile,9,466,,BIKEPRO
WEB-00016287,20241106,1349,Social,Desktop,7,1790,,NONE
WEB-00016288,20230830,18,Organic Search,Tablet,6,1331,,WINTER
WEB-00016289,20240827,1915,Email,Mobile,3,1601,,WINTER
WEB-00016290,20240702,1408,Referral,Mobile,7,470,,NONE
WEB-00016291,20251013,1433,Paid Search,Desktop,1,520,,VIP
WEB-00016292,20221002,197,Email,Desktop,5,255,,WELCOME
WEB-00016293,20250310,1029,Direct,Tablet,7,1442,,BIKEPRO
WEB-00016294,20250819,280,Email,Desktop,3,117,,BIKEPRO
WEB-00016295,20240318,1514,Email,Mobile,1,1280,SO-2023-883165,SUMMER
WEB-00016296,20250627,831,Email,Mobile,1,954,SO-2025-846404,BIKEPRO
WEB-00016297,20230706,1799,Direct,Mobile,2,158,,NONE
WEB-00016298,20240821,1795,Referral,Mobile,2,248,,WINTER
WEB-00016299,20251026,664,Email,Tablet,8,866,,SUMMER
WEB-00016300,20250128,695,Email,Tablet,2,647,,SUMMER
WEB-00016301,20240923,1245,Direct,Mobile,5,1252,SO-2024-331140,BIKEPRO
WEB-00016302,20230519,357,Affiliate,Desktop,11,1070,,NONE
WEB-00016303,20220105,977,Social,Desktop,2,157,,WELCOME
WEB-00016304,20250105,1527,Social,Mobile,1,471,,WELCOME
WEB-00016305,20251228,583,Organic Search,Tablet,1,1175,,WELCOME
WEB-00016306,20241015,163,Referral,Tablet,1,1476,SO-2024-955990,WINTER
WEB-00016307,20230701,383,Referral,Mobile,8,142,SO-2024-178779,VIP
WEB-00016308,20220104,1032,Affiliate,Desktop,4,285,,SUMMER
WEB-00016309,20230311,1033,Affiliate,Tablet,4,682,,BIKEPRO
WEB-00016310,20240219,1109,Referral,Desktop,4,1604,,WELCOME
WEB-00016311,20220906,1900,Referral,Desktop,7,1128,,NONE
WEB-00016312,20221104,1704,Social,Desktop,2,793,SO-2023-617458,VIP
WEB-00016313,20230124,898,Social,Mobile,1,80,SO-2023-949309,VIP
WEB-00016314,20251104,1361,Paid Search,Desktop,4,1581,,VIP
WEB-00016315,20230727,1591,Organic Search,Tablet,8,860,SO-2024-362013,BIKEPRO
WEB-00016316,20220214,1891,Direct,Mobile,4,989,,WINTER
WEB-00016317,20230909,684,Paid Search,Mobile,10,85,,SUMMER
WEB-00016318,20241210,472,Social,Mobile,6,1213,,BIKEPRO
WEB-00016319,20220827,1858,Direct,Tablet,10,631,,BIKEPRO
WEB-00016320,20240327,64,Paid Search,Mobile,9,270,,VIP
WEB-00016321,20220625,209,Social,Tablet,2,614,,BIKEPRO
WEB-00016322,20251029,1646,Paid Search,Tablet,2,570,,BIKEPRO
WEB-00016323,20240202,1374,Organic Search,Tablet,3,944,,VIP
WEB-00016324,20251024,840,Email,Desktop,2,1651,,VIP
WEB-00016325,20230425,303,Affiliate,Mobile,8,406,,BIKEPRO
WEB-00016326,20250809,313,Affiliate,Desktop,3,1389,,WINTER
WEB-00016327,20240414,394,Paid Search,Desktop,5,1710,,BIKEPRO
WEB-00016328,20240926,1785,Referral,Mobile,4,228,SO-2025-748042,WELCOME
WEB-00016329,20231118,1583,Email,Desktop,8,1671,,BIKEPRO
WEB-00016330,20240728,1205,Paid Search,Mobile,7,1106,,VIP
WEB-00016331,20230602,1681,Organic Search,Mobile,10,543,,BIKEPRO
WEB-00016332,20220208,1748,Paid Search,Tablet,3,872,SO-2025-137657,NONE
WEB-00016333,20240831,1012,Paid Search,Desktop,6,1293,,VIP
WEB-00016334,20240726,118,Direct,Desktop,5,604,,WINTER
WEB-00016335,20230222,601,Direct,Tablet,2,661,SO-2023-539676,WELCOME
WEB-00016336,20230306,1833,Referral,Mobile,6,689,,BIKEPRO
WEB-00016337,20230709,552,Referral,Mobile,1,1568,,VIP
WEB-00016338,20221116,140,Direct,Mobile,2,1575,,WINTER
WEB-00016339,20220116,1089,Paid Search,Mobile,3,1302,,NONE
WEB-00016340,20230328,562,Direct,Desktop,7,325,,NONE
WEB-00016341,20241004,677,Affiliate,Desktop,3,1397,,BIKEPRO
WEB-00016342,20220314,1576,Organic Search,Tablet,8,1386,,NONE
WEB-00016343,20250709,346,Paid Search,Tablet,1,664,,WINTER
WEB-00016344,20240906,1438,Referral,Tablet,6,181,,NONE
WEB-00016345,20230613,106,Email,Tablet,7,1262,,NONE
WEB-00016346,20221105,1565,Paid Search,Tablet,4,1378,,WELCOME
WEB-00016347,20240524,1339,Referral,Tablet,6,374,,SUMMER
WEB-00016348,20221212,439,Affiliate,Tablet,6,1626,,BIKEPRO
WEB-00016349,20231207,1193,Paid Search,Tablet,3,1282,,WELCOME
WEB-00016350,20220529,640,Affiliate,Desktop,4,360,,SUMMER
WEB-00016351,20240102,1382,Email,Mobile,8,15,,WELCOME
WEB-00016352,20241203,610,Social,Desktop,1,1488,,WELCOME
WEB-00016353,20220121,981,Social,Mobile,2,1539,,SUMMER
WEB-00016354,20250519,1807,Email,Mobile,5,22,,VIP
WEB-00016355,20230530,721,Direct,Mobile,8,246,,WINTER
WEB-00016356,20230520,1887,Referral,Desktop,8,902,,VIP
WEB-00016357,20241114,673,Email,Mobile,1,374,,NONE
WEB-00016358,20251123,163,Paid Search,Tablet,3,708,,VIP
WEB-00016359,20250430,349,Affiliate,Desktop,1,833,,SUMMER
WEB-00016360,20220913,1353,Referral,Desktop,9,1041,,NONE
WEB-00016361,20251002,1799,Affiliate,Tablet,3,1533,,VIP
WEB-00016362,20241023,443,Paid Search,Mobile,6,956,,SUMMER
WEB-00016363,20230507,290,Social,Mobile,7,497,,WELCOME
WEB-00016364,20240206,1273,Direct,Desktop,5,460,SO-2025-418290,WINTER
WEB-00016365,20240415,1696,Referral,Mobile,3,1621,,WELCOME
WEB-00016366,20220416,1933,Paid Search,Tablet,2,1638,,SUMMER
WEB-00016367,20220517,1895,Social,Desktop,6,968,SO-2024-405359,VIP
